Round,Loss,Accuracy
1,0.6860460042953491,0.5123674869537354
2,0.6532875895500183,0.6878681182861328
3,0.6300296187400818,0.7043581008911133
4,0.6057676076889038,0.7243816256523132
5,0.5803653597831726,0.7149587869644165
6,0.5595817565917969,0.7396937608718872
7,0.5480035543441772,0.7373380661010742
8,0.543112576007843,0.7455830574035645
9,0.5463517904281616,0.746760904788971
10,0.5494097471237183,0.7491166591644287
11,0.5494728684425354,0.7502945065498352
12,0.5465813875198364,0.7491166591644287
13,0.5382201075553894,0.7455830574035645
14,0.5333358645439148,0.7502945065498352
15,0.5309060215950012,0.744405210018158
16,0.5313398838043213,0.744405210018158
17,0.535098135471344,0.744405210018158
18,0.5375997424125671,0.7338045239448547
19,0.5386182069778442,0.7396937608718872
20,0.5321360230445862,0.7349823713302612
21,0.530492901802063,0.7479387521743774
22,0.5270036458969116,0.744405210018158
23,0.526888370513916,0.746760904788971
24,0.5268489718437195,0.746760904788971
25,0.5277256369590759,0.7432273626327515
26,0.5289537310600281,0.7455830574035645
27,0.5296392440795898,0.7479387521743774
28,0.530136227607727,0.744405210018158
29,0.5294838547706604,0.7514723539352417
30,0.5297185778617859,0.7455830574035645
31,0.5295314788818359,0.7491166591644287
32,0.5305973887443542,0.744405210018158
33,0.5302508473396301,0.7479387521743774
34,0.5302632451057434,0.7455830574035645
35,0.5299193859100342,0.7432273626327515
36,0.5308823585510254,0.7455830574035645
37,0.5320112705230713,0.744405210018158
38,0.5325994491577148,0.744405210018158
39,0.5327675342559814,0.7455830574035645
40,0.5331707000732422,0.742049515247345
41,0.5337783098220825,0.7455830574035645
42,0.5347971320152283,0.746760904788971
43,0.5347840189933777,0.746760904788971
44,0.5353565216064453,0.746760904788971
45,0.5356205105781555,0.746760904788971
46,0.537039577960968,0.7455830574035645
47,0.5370801091194153,0.7408716678619385
48,0.5375438332557678,0.7455830574035645
49,0.5370414853096008,0.746760904788971
50,0.5375648140907288,0.744405210018158
51,0.5374796986579895,0.7479387521743774
52,0.5377060770988464,0.7479387521743774
53,0.5378987789154053,0.746760904788971
54,0.5379500389099121,0.7514723539352417
55,0.5383037328720093,0.7479387521743774
56,0.5380162596702576,0.7491166591644287
57,0.538865327835083,0.7479387521743774
58,0.5382145047187805,0.7479387521743774
59,0.5387644171714783,0.7502945065498352
60,0.5385086536407471,0.7538280487060547
61,0.538498044013977,0.7550058960914612
62,0.5389058589935303,0.7502945065498352
63,0.538434624671936,0.7479387521743774
64,0.539017915725708,0.7502945065498352
65,0.5384971499443054,0.7491166591644287
66,0.5394067764282227,0.7526502013206482
67,0.539223849773407,0.7514723539352417
68,0.5395046472549438,0.7526502013206482
69,0.5396209955215454,0.7514723539352417
70,0.5398235321044922,0.7502945065498352
71,0.5403416752815247,0.7550058960914612
72,0.5397632718086243,0.7479387521743774
73,0.5396276116371155,0.7514723539352417
74,0.5399714112281799,0.7550058960914612
75,0.5397846698760986,0.7479387521743774
76,0.5402356386184692,0.7526502013206482
77,0.5393617749214172,0.7491166591644287
78,0.5396243333816528,0.7526502013206482
79,0.5401649475097656,0.7526502013206482
80,0.539729118347168,0.7502945065498352
81,0.5396677255630493,0.7491166591644287
82,0.5396704077720642,0.7502945065498352
83,0.5395069122314453,0.7502945065498352
84,0.5394266843795776,0.7502945065498352
85,0.5395358204841614,0.7491166591644287
86,0.5398555397987366,0.7514723539352417
87,0.5395508408546448,0.7491166591644287
88,0.5403493642807007,0.7479387521743774
89,0.5394251942634583,0.7491166591644287
90,0.5394936203956604,0.7514723539352417
91,0.5393694043159485,0.7514723539352417
92,0.5400030612945557,0.7502945065498352
93,0.5395204424858093,0.7514723539352417
94,0.5400819778442383,0.7526502013206482
95,0.5396052598953247,0.7491166591644287
96,0.539649486541748,0.7502945065498352
97,0.5401917695999146,0.7526502013206482
98,0.5395675897598267,0.7526502013206482
99,0.5390235185623169,0.7526502013206482
100,0.5398940443992615,0.7479387521743774
101,0.538834810256958,0.7502945065498352
102,0.5387968420982361,0.7526502013206482
103,0.5391101837158203,0.7502945065498352
104,0.5388482809066772,0.7514723539352417
105,0.5392019748687744,0.7479387521743774
106,0.5384960174560547,0.7526502013206482
107,0.5384032130241394,0.7514723539352417
