Round,Loss,Accuracy
1,0.6819359064102173,0.5344913601875305
2,0.654714822769165,0.6935484409332275
3,0.6275989413261414,0.7059553861618042
4,0.6005498170852661,0.7089330554008484
5,0.5791099667549133,0.707196056842804
6,0.5712384581565857,0.7094293236732483
7,0.5713829398155212,0.7126551270484924
8,0.5761560797691345,0.7129032611846924
9,0.5875551104545593,0.7022332549095154
10,0.5833450555801392,0.7104218602180481
11,0.5860255360603333,0.7054590582847595
12,0.5799744129180908,0.7101737260818481
13,0.5788026452064514,0.7054590582847595
14,0.577997624874115,0.7121588587760925
15,0.581233024597168,0.710669994354248
16,0.5785164833068848,0.7119107246398926
17,0.5714592337608337,0.7151365280151367
18,0.5701543092727661,0.7124069929122925
19,0.5689118504524231,0.7131513953208923
20,0.5689708590507507,0.7143920660018921
21,0.5706526637077332,0.7138957977294922
22,0.5705270767211914,0.7121588587760925
23,0.5739992260932922,0.7124069929122925
24,0.5809468626976013,0.7099255919456482
25,0.5845857858657837,0.7124069929122925
26,0.5851361155509949,0.7096774578094482
27,0.5817824602127075,0.7096774578094482
28,0.5833434462547302,0.7124069929122925
29,0.5838149785995483,0.7084367275238037
30,0.5850400328636169,0.7099255919456482
31,0.5865141153335571,0.7104218602180481
32,0.5837017297744751,0.7059553861618042
33,0.5835651755332947,0.7089330554008484
34,0.5811828374862671,0.7079404592514038
35,0.581710159778595,0.7084367275238037
36,0.582251787185669,0.7086848616600037
37,0.5820409655570984,0.7094293236732483
38,0.5811387896537781,0.7101737260818481
39,0.580155611038208,0.7086848616600037
40,0.5813993215560913,0.7101737260818481
41,0.581891655921936,0.707196056842804
42,0.5822649598121643,0.7116625308990479
43,0.5810467004776001,0.7086848616600037
44,0.5808175802230835,0.710669994354248
45,0.5811686515808105,0.7099255919456482
46,0.5817855596542358,0.7096774578094482
47,0.5813473463058472,0.710918128490448
48,0.5803011655807495,0.7114143967628479
49,0.5807873010635376,0.7099255919456482
50,0.5815017819404602,0.710918128490448
51,0.5808471441268921,0.7096774578094482
52,0.5799418091773987,0.710918128490448
53,0.5805647373199463,0.7099255919456482
54,0.5807631611824036,0.711166262626648
55,0.5806832313537598,0.710669994354248
56,0.5800102353096008,0.710918128490448
57,0.5798323154449463,0.7121588587760925
58,0.5803663730621338,0.710918128490448
59,0.579983115196228,0.7116625308990479
60,0.5798999667167664,0.7101737260818481
61,0.5793519020080566,0.7116625308990479
62,0.5795682668685913,0.711166262626648
63,0.5797592401504517,0.7104218602180481
64,0.5791321992874146,0.710918128490448
65,0.5793954133987427,0.7094293236732483
66,0.5789674520492554,0.7101737260818481
67,0.5780298709869385,0.7091811895370483
68,0.5775272250175476,0.7104218602180481
69,0.5779750943183899,0.7096774578094482
70,0.579131007194519,0.7119107246398926
71,0.580224335193634,0.7091811895370483
72,0.5820930004119873,0.711166262626648
73,0.5824723839759827,0.7094293236732483
74,0.5820083022117615,0.7101737260818481
75,0.5809425115585327,0.7084367275238037
76,0.580363392829895,0.7116625308990479
77,0.579703152179718,0.7084367275238037
78,0.5787070989608765,0.711166262626648
79,0.578205943107605,0.7089330554008484
80,0.5784305930137634,0.7091811895370483
81,0.5788869261741638,0.7096774578094482
82,0.5783125758171082,0.7096774578094482
83,0.5779630541801453,0.7096774578094482
84,0.5785039663314819,0.7101737260818481
85,0.5788578391075134,0.7101737260818481
86,0.5783705711364746,0.7094293236732483
87,0.5778020620346069,0.7101737260818481
88,0.5781977772712708,0.7094293236732483
89,0.5784156322479248,0.7101737260818481
90,0.5779656767845154,0.7094293236732483
91,0.5772988200187683,0.7099255919456482
92,0.5777217745780945,0.7096774578094482
93,0.5782385468482971,0.7096774578094482
94,0.5777820348739624,0.7099255919456482
95,0.5772889852523804,0.7094293236732483
96,0.5775066614151001,0.7101737260818481
97,0.5776066780090332,0.7104218602180481
98,0.5771986842155457,0.7104218602180481
99,0.577241063117981,0.7101737260818481
100,0.5781722664833069,0.7099255919456482
101,0.5777770280838013,0.7096774578094482
102,0.5769199132919312,0.7099255919456482
103,0.5773709416389465,0.7096774578094482
104,0.5776011943817139,0.7101737260818481
105,0.5773934125900269,0.7101737260818481
106,0.5767714381217957,0.7094293236732483
107,0.5772366523742676,0.7099255919456482
