Round,Loss,Accuracy
1,0.6957983374595642,0.45283016562461853
2,0.6416196823120117,0.6889835596084595
3,0.6214056015014648,0.698113203048706
4,0.605434775352478,0.703590989112854
5,0.5834428071975708,0.7060255408287048
6,0.5797655582427979,0.6993304491043091
7,0.5799224972724915,0.703590989112854
8,0.58132404088974,0.7078514695167542
9,0.5775535106658936,0.7115033268928528
10,0.5751088261604309,0.710286021232605
11,0.5792630314826965,0.7054169178009033
12,0.5849973559379578,0.6975045204162598
13,0.5915296077728271,0.7029823064804077
14,0.5786461234092712,0.7041996121406555
15,0.5738412737846375,0.7139378786087036
16,0.5731736421585083,0.7066341638565063
17,0.5729063153266907,0.7108947038650513
18,0.5718832015991211,0.710286021232605
19,0.5737698674201965,0.7054169178009033
20,0.5719261765480042,0.7121119499206543
21,0.5827942490577698,0.7066341638565063
22,0.580183207988739,0.7127206325531006
23,0.5910121202468872,0.7096773982048035
24,0.5872715711593628,0.7121119499206543
25,0.5916416049003601,0.7096773982048035
26,0.5879734754562378,0.7127206325531006
27,0.5917971134185791,0.7139378786087036
28,0.5904447436332703,0.7127206325531006
29,0.5909752249717712,0.7133292555809021
30,0.5857236981391907,0.7139378786087036
31,0.5848345756530762,0.7139378786087036
32,0.5810635685920715,0.7169811129570007
33,0.5841324329376221,0.7157638072967529
34,0.5794122815132141,0.7175897359848022
35,0.5830074548721313,0.7206329703330994
36,0.5773831605911255,0.7200242877006531
37,0.5791054368019104,0.7218502163887024
38,0.57582688331604,0.7224588990211487
39,0.5737621784210205,0.725502073764801
40,0.5758140683174133,0.7279366850852966
41,0.5713485479354858,0.7279366850852966
42,0.5754666924476624,0.7285453081130981
43,0.5688074827194214,0.7328057885169983
44,0.5752617120742798,0.7303712368011475
45,0.5672414898872375,0.7334144711494446
46,0.5723464488983154,0.7315885424613953
47,0.5653482675552368,0.7358490228652954
48,0.568490207195282,0.7340230941772461
49,0.5637462139129639,0.7364576458930969
50,0.5661041736602783,0.7358490228652954
51,0.563386857509613,0.7370663285255432
52,0.561052680015564,0.739500880241394
53,0.5631476640701294,0.7401095032691956
54,0.5611782670021057,0.7425441145896912
55,0.5616101622581482,0.7443700432777405
56,0.5608903765678406,0.7480219006538391
57,0.5564642548561096,0.7474132180213928
58,0.5628871917724609,0.7474132180213928
59,0.5539286732673645,0.7480219006538391
60,0.5607285499572754,0.7486305236816406
61,0.5539966225624084,0.7486305236816406
62,0.557420015335083,0.7504564523696899
63,0.5557422637939453,0.7498478293418884
64,0.553466796875,0.7492391467094421
65,0.5567808747291565,0.7498478293418884
66,0.5510456562042236,0.7504564523696899
67,0.5550090074539185,0.7516737580299377
68,0.5529992580413818,0.7522823810577393
69,0.5518894195556641,0.7528910040855408
70,0.5540289282798767,0.7510650753974915
71,0.5506089925765991,0.7516737580299377
72,0.5569689273834229,0.7522823810577393
73,0.5475231409072876,0.7510650753974915
74,0.5575364232063293,0.7516737580299377
75,0.5474623441696167,0.7486305236816406
76,0.553646445274353,0.7498478293418884
77,0.5508301854133606,0.7498478293418884
78,0.5480464696884155,0.7486305236816406
79,0.5553103685379028,0.7534996867179871
80,0.5448266863822937,0.7504564523696899
81,0.5560785531997681,0.7522823810577393
82,0.5444139242172241,0.7510650753974915
83,0.5504545569419861,0.7498478293418884
84,0.5465227365493774,0.7504564523696899
85,0.5446112155914307,0.7510650753974915
86,0.5518977642059326,0.7522823810577393
87,0.5442734956741333,0.7504564523696899
88,0.5488800406455994,0.7516737580299377
89,0.5479382872581482,0.7510650753974915
90,0.5465429425239563,0.7516737580299377
91,0.5485400557518005,0.7504564523696899
92,0.5478838086128235,0.7516737580299377
93,0.5447213649749756,0.7510650753974915
94,0.5510214567184448,0.7516737580299377
95,0.5441726446151733,0.7510650753974915
96,0.547752320766449,0.7486305236816406
97,0.5454410910606384,0.7522823810577393
98,0.5423091650009155,0.7486305236816406
99,0.54859459400177,0.7504564523696899
100,0.5410128235816956,0.7480219006538391
101,0.5461251139640808,0.7504564523696899
102,0.5436091423034668,0.7510650753974915
103,0.5424578785896301,0.7510650753974915
104,0.5473114252090454,0.7522823810577393
105,0.5420318841934204,0.7498478293418884
106,0.5451432466506958,0.7522823810577393
107,0.544841468334198,0.7516737580299377
108,0.5434777736663818,0.7516737580299377
109,0.5458384156227112,0.7510650753974915
110,0.5431919693946838,0.7516737580299377
111,0.542900025844574,0.7510650753974915
112,0.546629786491394,0.7528910040855408
113,0.5419647693634033,0.7504564523696899
114,0.5434655547142029,0.7516737580299377
115,0.5428357720375061,0.7516737580299377
116,0.5398809313774109,0.7498478293418884
117,0.5442274212837219,0.7534996867179871
118,0.5410926938056946,0.7492391467094421
119,0.5411117076873779,0.7492391467094421
120,0.5440778136253357,0.7528910040855408
121,0.5412676334381104,0.7480219006538391
122,0.5430678129196167,0.7504564523696899
123,0.5442596673965454,0.7516737580299377
124,0.5426175594329834,0.7504564523696899
125,0.5419963598251343,0.7504564523696899
126,0.54604172706604,0.7528910040855408
127,0.541388213634491,0.7504564523696899
128,0.5434959530830383,0.7522823810577393
129,0.5430875420570374,0.7516737580299377
130,0.5407782196998596,0.7504564523696899
131,0.5411103367805481,0.7498478293418884
132,0.5417473316192627,0.7510650753974915
133,0.5406436920166016,0.7504564523696899
134,0.5411521792411804,0.7504564523696899
135,0.5418230891227722,0.7510650753974915
136,0.5418283343315125,0.7510650753974915
137,0.5415803790092468,0.7510650753974915
138,0.5420324206352234,0.7510650753974915
139,0.5422537326812744,0.7510650753974915
140,0.5428154468536377,0.7510650753974915
141,0.5413695573806763,0.7510650753974915
142,0.541416585445404,0.7510650753974915
143,0.5419775247573853,0.7510650753974915
144,0.5421211123466492,0.7510650753974915
145,0.5411555171012878,0.7510650753974915
146,0.5428115129470825,0.7534996867179871
147,0.5410288572311401,0.7510650753974915
148,0.5424137711524963,0.7510650753974915
149,0.5417083501815796,0.7510650753974915
150,0.5409870147705078,0.7516737580299377
151,0.5405043959617615,0.7516737580299377
152,0.540440022945404,0.7516737580299377
153,0.540686845779419,0.7516737580299377
154,0.541221022605896,0.7516737580299377
155,0.5418047904968262,0.7522823810577393
156,0.5414839386940002,0.7522823810577393
157,0.5410575866699219,0.7522823810577393
158,0.5418300628662109,0.7522823810577393
159,0.5429520606994629,0.7522823810577393
160,0.5429629683494568,0.7522823810577393
161,0.5410425662994385,0.7516737580299377
162,0.5418003797531128,0.7528910040855408
163,0.5420442819595337,0.7534996867179871
164,0.5423457622528076,0.7534996867179871
165,0.5410003066062927,0.7516737580299377
166,0.5423234105110168,0.7486305236816406
167,0.5415918231010437,0.7510650753974915
168,0.5402719378471375,0.7498478293418884
169,0.5403246879577637,0.7522823810577393
170,0.5414290428161621,0.7528910040855408
171,0.5411200523376465,0.7528910040855408
172,0.5413429141044617,0.7522823810577393
173,0.541588306427002,0.7522823810577393
174,0.5414209961891174,0.7504564523696899
175,0.5403656959533691,0.7528910040855408
176,0.542029857635498,0.7498478293418884
177,0.5436163544654846,0.7504564523696899
178,0.5427929162979126,0.7516737580299377
179,0.5413810610771179,0.7486305236816406
180,0.5412818193435669,0.7498478293418884
181,0.5413880348205566,0.7492391467094421
182,0.5419069528579712,0.7504564523696899
183,0.5420631170272827,0.7486305236816406
184,0.5421967506408691,0.7486305236816406
185,0.5417800545692444,0.7486305236816406
186,0.5417803525924683,0.7486305236816406
187,0.5422179102897644,0.7486305236816406
188,0.5425169467926025,0.7498478293418884
189,0.5412544012069702,0.7480219006538391
190,0.5405726432800293,0.7486305236816406
