Round,Loss,Accuracy
135,0.5605520606040955,0.7181141972541809
136,0.5603982210159302,0.7193548679351807
137,0.5609113574028015,0.7168734669685364
138,0.5606631636619568,0.7168734669685364
139,0.5599687099456787,0.7176178693771362
140,0.5604598522186279,0.7178660035133362
141,0.5602926015853882,0.7176178693771362
142,0.5596622824668884,0.7168734669685364
143,0.5593597292900085,0.7171216011047363
144,0.5600267052650452,0.7171216011047363
145,0.5590364933013916,0.7183623313903809
146,0.5596593022346497,0.7163771986961365
147,0.5593523979187012,0.7188585996627808
148,0.562221348285675,0.7168734669685364
149,0.5608620047569275,0.7158809304237366
150,0.5616660714149475,0.7163771986961365
151,0.5607542991638184,0.7158809304237366
152,0.561368465423584,0.7173697352409363
153,0.5601949095726013,0.7161290645599365
154,0.5599602460861206,0.7198511362075806
155,0.560440719127655,0.7193548679351807
156,0.5601888298988342,0.7173697352409363
157,0.559685230255127,0.7166253328323364
158,0.5601412057876587,0.7176178693771362
159,0.5608305335044861,0.7176178693771362
160,0.5602928996086121,0.7198511362075806
161,0.5599083304405212,0.7191067337989807
162,0.5606201887130737,0.7178660035133362
163,0.5605103969573975,0.7171216011047363
164,0.56074059009552,0.7178660035133362
165,0.5601340532302856,0.7181141972541809
166,0.5603824853897095,0.7183623313903809
167,0.5602040886878967,0.7176178693771362
168,0.5596109628677368,0.7178660035133362
169,0.5601715445518494,0.7188585996627808
170,0.5605167150497437,0.7166253328323364
171,0.5598453879356384,0.7181141972541809
172,0.5599445104598999,0.7166253328323364
173,0.5606233477592468,0.7176178693771362
174,0.5599913597106934,0.7186104655265808
175,0.5592851042747498,0.7178660035133362
176,0.5604687333106995,0.7181141972541809
177,0.5603474378585815,0.7186104655265808
178,0.5595179796218872,0.7181141972541809
179,0.5594046115875244,0.7183623313903809
180,0.559656023979187,0.7176178693771362
181,0.5588985681533813,0.7166253328323364
182,0.5575417280197144,0.7208436727523804
183,0.5596909523010254,0.7196030020713806
184,0.5597231984138489,0.7208436727523804
185,0.565130889415741,0.7183623313903809
186,0.5618690848350525,0.7176178693771362
187,0.562702476978302,0.7166253328323364
188,0.5611981153488159,0.7173697352409363
189,0.5606896281242371,0.7181141972541809
190,0.5621724128723145,0.7168734669685364
191,0.561240017414093,0.7203474044799805
192,0.5623027682304382,0.7181141972541809
193,0.5608381628990173,0.7158809304237366
194,0.559438169002533,0.7191067337989807
195,0.5603422522544861,0.7193548679351807
196,0.5605647563934326,0.7205955386161804
197,0.5613572001457214,0.7186104655265808
198,0.5600241422653198,0.7196030020713806
199,0.5598355531692505,0.7193548679351807
200,0.5603285431861877,0.7176178693771362
201,0.5599100589752197,0.7193548679351807
202,0.5593342185020447,0.7181141972541809
203,0.5603904128074646,0.7181141972541809
204,0.5605461597442627,0.7186104655265808
205,0.5594978928565979,0.7178660035133362
206,0.559809148311615,0.7193548679351807
207,0.5601716041564941,0.7191067337989807
208,0.5601299405097961,0.7191067337989807
209,0.5602986216545105,0.7183623313903809
210,0.5598927736282349,0.7178660035133362
211,0.5596296191215515,0.7178660035133362
212,0.5601267218589783,0.7178660035133362
213,0.559203028678894,0.7191067337989807
214,0.559814989566803,0.7186104655265808
215,0.5602100491523743,0.7181141972541809
216,0.5589207410812378,0.7181141972541809
217,0.5587455630302429,0.7173697352409363
218,0.5595000982284546,0.7188585996627808
219,0.5593069195747375,0.7168734669685364
220,0.558237612247467,0.7191067337989807
221,0.5600333213806152,0.7186104655265808
222,0.5603179335594177,0.7178660035133362
223,0.5605713725090027,0.7183623313903809
224,0.5598540902137756,0.7183623313903809
225,0.5615199208259583,0.7173697352409363
226,0.560021698474884,0.7171216011047363
227,0.5592204928398132,0.7168734669685364
228,0.5602952241897583,0.7186104655265808
229,0.5607488751411438,0.7178660035133362
230,0.5597045421600342,0.7188585996627808
231,0.5595862865447998,0.7183623313903809
232,0.5602326989173889,0.7183623313903809
233,0.5601140856742859,0.7188585996627808
234,0.5601013898849487,0.7188585996627808
235,0.5597793459892273,0.7193548679351807
236,0.5594140291213989,0.7188585996627808
237,0.5595892667770386,0.7193548679351807
238,0.5595722794532776,0.7193548679351807
239,0.5592093467712402,0.7193548679351807
240,0.5588792562484741,0.7188585996627808
241,0.559279203414917,0.7181141972541809
242,0.5590078830718994,0.7183623313903809
243,0.5590006113052368,0.7176178693771362
244,0.559251070022583,0.7186104655265808
245,0.5600393414497375,0.7181141972541809
246,0.5608262419700623,0.7171216011047363
247,0.560660719871521,0.7171216011047363
248,0.5599552392959595,0.7181141972541809
249,0.5598697066307068,0.7176178693771362
250,0.55938321352005,0.7186104655265808
251,0.5602309107780457,0.7178660035133362
252,0.5597235560417175,0.7191067337989807
253,0.5595122575759888,0.7188585996627808
254,0.5601233839988708,0.7183623313903809
255,0.5598419904708862,0.7205955386161804
256,0.5599070191383362,0.7183623313903809
257,0.5601339340209961,0.7191067337989807
258,0.5599513053894043,0.7198511362075806
259,0.559787929058075,0.7196030020713806
260,0.559624433517456,0.7193548679351807
261,0.5592744946479797,0.7188585996627808
262,0.5595922470092773,0.7186104655265808
263,0.5599561929702759,0.7181141972541809
264,0.5585594773292542,0.7186104655265808
265,0.5600921511650085,0.7183623313903809
266,0.560234010219574,0.7191067337989807
267,0.5603234767913818,0.7186104655265808
268,0.5599525570869446,0.7200992703437805
269,0.5618340969085693,0.7183623313903809
270,0.5601724982261658,0.7186104655265808
271,0.5598912835121155,0.7193548679351807
272,0.56043541431427,0.7196030020713806
273,0.5606028437614441,0.7181141972541809
274,0.5591811537742615,0.7210918664932251
275,0.5606647729873657,0.7191067337989807
276,0.5607775449752808,0.7198511362075806
277,0.5592612028121948,0.7186104655265808
278,0.5606789588928223,0.7196030020713806
279,0.5605992674827576,0.7193548679351807
280,0.5592870712280273,0.7210918664932251
281,0.5601822733879089,0.7191067337989807
282,0.5601530075073242,0.7191067337989807
283,0.5590115785598755,0.7193548679351807
284,0.5595872402191162,0.7200992703437805
285,0.5595766305923462,0.7191067337989807
286,0.5583959221839905,0.7191067337989807
287,0.5594757199287415,0.7188585996627808
288,0.5599465370178223,0.7191067337989807
289,0.5598042011260986,0.7188585996627808
290,0.5593715906143188,0.7193548679351807
291,0.5613356828689575,0.7186104655265808
292,0.5594982504844666,0.7183623313903809
293,0.5594047904014587,0.7186104655265808
294,0.5606297254562378,0.7181141972541809
295,0.5602421760559082,0.7178660035133362
296,0.5587700605392456,0.7186104655265808
297,0.5606797933578491,0.7191067337989807
298,0.5609833002090454,0.7183623313903809
299,0.5589679479598999,0.7203474044799805
300,0.5600294470787048,0.7196030020713806
301,0.5602393746376038,0.7191067337989807
302,0.5598442554473877,0.7200992703437805
303,0.5591931939125061,0.7198511362075806
304,0.5605036020278931,0.7191067337989807
305,0.5590656399726868,0.7193548679351807
306,0.5591861009597778,0.7196030020713806
307,0.5603914856910706,0.7173697352409363
308,0.5587430596351624,0.7208436727523804
309,0.5613283514976501,0.7176178693771362
310,0.5611499547958374,0.7196030020713806
311,0.5611363053321838,0.7186104655265808
312,0.5612189769744873,0.7208436727523804
313,0.561840295791626,0.7168734669685364
314,0.5596069097518921,0.7198511362075806
315,0.5615938305854797,0.7176178693771362
316,0.5609544515609741,0.7200992703437805
317,0.5593081116676331,0.7183623313903809
318,0.5612369775772095,0.7198511362075806
319,0.5607268810272217,0.7181141972541809
320,0.5594610571861267,0.7203474044799805
321,0.5616072416305542,0.7188585996627808
322,0.5596346259117126,0.7196030020713806
323,0.5595396757125854,0.7198511362075806
324,0.560797393321991,0.7196030020713806
325,0.5587073564529419,0.7198511362075806
326,0.5603313446044922,0.7171216011047363
327,0.5598305463790894,0.7208436727523804
328,0.5590299367904663,0.7176178693771362
329,0.5600500106811523,0.7208436727523804
330,0.5618380308151245,0.7158809304237366
331,0.5600709915161133,0.7210918664932251
332,0.5607167482376099,0.7178660035133362
333,0.5602098107337952,0.7191067337989807
334,0.561725914478302,0.7178660035133362
335,0.5606747269630432,0.7173697352409363
336,0.5604796409606934,0.7181141972541809
337,0.5607559084892273,0.7200992703437805
338,0.5608905553817749,0.7168734669685364
339,0.5599207878112793,0.7203474044799805
340,0.5610263347625732,0.7173697352409363
341,0.5606107115745544,0.7196030020713806
342,0.5592739582061768,0.7193548679351807
343,0.5610026717185974,0.7188585996627808
344,0.5600793957710266,0.7198511362075806
345,0.5599631667137146,0.7200992703437805
346,0.5598308444023132,0.7196030020713806
347,0.5600852966308594,0.7193548679351807
348,0.5596949458122253,0.7171216011047363
349,0.5590581893920898,0.7193548679351807
350,0.560474157333374,0.7171216011047363
351,0.5600979924201965,0.7208436727523804
352,0.5615102648735046,0.7153846621513367
353,0.5600693225860596,0.7191067337989807
354,0.560786783695221,0.7178660035133362
355,0.5606573820114136,0.7166253328323364
356,0.5612362027168274,0.7188585996627808
357,0.560075581073761,0.7178660035133362
358,0.5598946809768677,0.7186104655265808
359,0.5603390336036682,0.7188585996627808
360,0.5600007772445679,0.7181141972541809
361,0.5611724853515625,0.7196030020713806
362,0.559988796710968,0.7178660035133362
363,0.5609647631645203,0.7208436727523804
364,0.5611567497253418,0.7166253328323364
365,0.5598271489143372,0.7193548679351807
366,0.5609485507011414,0.7193548679351807
367,0.5602263808250427,0.7181141972541809
368,0.5597756505012512,0.7208436727523804
369,0.5605393648147583,0.7171216011047363
370,0.5595287084579468,0.7193548679351807
371,0.5591364502906799,0.7193548679351807
372,0.5599356293678284,0.7196030020713806
373,0.562926709651947,0.7151365280151367
374,0.5598596334457397,0.7230769395828247
375,0.5644577145576477,0.7181141972541809
376,0.5634132623672485,0.7228288054466248
377,0.5607995986938477,0.7176178693771362
378,0.560760498046875,0.7163771986961365
379,0.5592089295387268,0.7173697352409363
380,0.5593559741973877,0.7196030020713806
381,0.5613409876823425,0.7183623313903809
382,0.5592526197433472,0.7191067337989807
383,0.5602706670761108,0.7193548679351807
384,0.5603950023651123,0.7186104655265808
385,0.5598740577697754,0.7193548679351807
386,0.560869038105011,0.7191067337989807
387,0.5603280663490295,0.7178660035133362
388,0.5609979629516602,0.7203474044799805
389,0.5612433552742004,0.7156327962875366
390,0.561038076877594,0.7205955386161804
391,0.5602834820747375,0.7196030020713806
392,0.5609226822853088,0.7186104655265808
393,0.5599573254585266,0.7205955386161804
394,0.5608627200126648,0.7176178693771362
395,0.5598028302192688,0.7205955386161804
396,0.5586028695106506,0.7193548679351807
397,0.5606017112731934,0.7176178693771362
398,0.5618044137954712,0.7168734669685364
399,0.5603234767913818,0.7158809304237366
400,0.5615319013595581,0.7161290645599365
401,0.5603045225143433,0.7161290645599365
402,0.5602196455001831,0.7168734669685364
403,0.5603352189064026,0.7178660035133362
404,0.5606247782707214,0.7181141972541809
405,0.5597679018974304,0.7181141972541809
406,0.5599669218063354,0.7178660035133362
407,0.5598425269126892,0.7178660035133362
408,0.5608371496200562,0.7183623313903809
409,0.5599618554115295,0.7186104655265808
410,0.5603770017623901,0.7191067337989807
411,0.5620096325874329,0.7198511362075806
412,0.560049295425415,0.7183623313903809
413,0.5617740750312805,0.7203474044799805
414,0.5600998401641846,0.7198511362075806
415,0.5585342645645142,0.7203474044799805
416,0.5599351525306702,0.7193548679351807
417,0.5576330423355103,0.7200992703437805
418,0.5614516139030457,0.7210918664932251
419,0.5645303130149841,0.7153846621513367
420,0.559354841709137,0.7225806713104248
421,0.567269504070282,0.7161290645599365
422,0.5624218583106995,0.7208436727523804
423,0.5586860775947571,0.7153846621513367
424,0.5646106600761414,0.7166253328323364
425,0.5573081970214844,0.7191067337989807
426,0.5599811673164368,0.7196030020713806
427,0.5614460706710815,0.7198511362075806
428,0.5579767823219299,0.7188585996627808
429,0.5630882382392883,0.7176178693771362
430,0.5584327578544617,0.7173697352409363
431,0.5625951886177063,0.7186104655265808
432,0.5607618093490601,0.7193548679351807
433,0.5603557825088501,0.7196030020713806
434,0.560664176940918,0.7196030020713806
435,0.5603429079055786,0.7198511362075806
436,0.5614407062530518,0.7196030020713806
437,0.5587860345840454,0.7186104655265808
438,0.5617367029190063,0.7168734669685364
439,0.5582753419876099,0.7191067337989807
440,0.5611118674278259,0.7166253328323364
441,0.5577048063278198,0.7200992703437805
442,0.5616447329521179,0.7196030020713806
443,0.561431884765625,0.7161290645599365
444,0.5604733228683472,0.7191067337989807
445,0.5635630488395691,0.7168734669685364
446,0.5605935454368591,0.7161290645599365
447,0.561484694480896,0.714640200138092
448,0.5611570477485657,0.7178660035133362
449,0.5581390261650085,0.7186104655265808
450,0.5611076951026917,0.7178660035133362
451,0.5587865114212036,0.7200992703437805
452,0.5604197978973389,0.7183623313903809
453,0.5597243309020996,0.7183623313903809
454,0.560964822769165,0.7168734669685364
455,0.5603182911872864,0.7171216011047363
456,0.5610191226005554,0.7191067337989807
457,0.5608291625976562,0.7183623313903809
458,0.5597705841064453,0.7173697352409363
459,0.5601229071617126,0.7196030020713806
460,0.5603834390640259,0.7161290645599365
461,0.5584700703620911,0.7171216011047363
462,0.5590978264808655,0.7166253328323364
463,0.5588722825050354,0.7188585996627808
464,0.5603233575820923,0.7188585996627808
465,0.5638341903686523,0.7188585996627808
466,0.5623731017112732,0.7178660035133362
467,0.563715398311615,0.7151365280151367
468,0.5595860481262207,0.7193548679351807
469,0.5609924793243408,0.7173697352409363
470,0.5627174377441406,0.7158809304237366
471,0.5591277480125427,0.7176178693771362
472,0.5628330707550049,0.7183623313903809
473,0.5570932626724243,0.7203474044799805
474,0.5633546710014343,0.7193548679351807
475,0.5578112006187439,0.7193548679351807
476,0.5631149411201477,0.7200992703437805
477,0.5588558316230774,0.7171216011047363
478,0.5623846054077148,0.7176178693771362
479,0.5592121481895447,0.7188585996627808
480,0.5621364712715149,0.7161290645599365
481,0.5586516857147217,0.7193548679351807
482,0.5618963241577148,0.714640200138092
483,0.5562740564346313,0.7193548679351807
484,0.5607833862304688,0.7183623313903809
485,0.5586307644844055,0.7198511362075806
486,0.5658107399940491,0.7191067337989807
487,0.5617231130599976,0.7143920660018921
488,0.5642977952957153,0.7193548679351807
489,0.5618695616722107,0.7173697352409363
490,0.5626479983329773,0.7205955386161804
491,0.5593224763870239,0.7161290645599365
492,0.561993420124054,0.7178660035133362
493,0.5585224032402039,0.7186104655265808
494,0.5618348121643066,0.7178660035133362
495,0.5587563514709473,0.7196030020713806
496,0.5611059069633484,0.7181141972541809
497,0.5586591958999634,0.7181141972541809
498,0.5614385008811951,0.7183623313903809
499,0.5591455101966858,0.7161290645599365
500,0.5623425841331482,0.7181141972541809
